OBJECTID,TARGET_FID,LandUse_1,Ocupacao,ID_UG,NOME,YY_correct,XX_Correct,Altitude,Declive,Litologia,Relevo,Uso,Espessura,Apt_flor,Solo,Classifica,Perimetro,Area,Hectares,UsoSolo20,Shape_Leng,Shape_Area,HBC,CH,CBD,CC,geometry
369,1305,1,EcEc_4_3_3_Pv,1469,Castelo de Paiva,150776.451895,-15305.9134513,411.0,25.3663,x,o,f,4,Marginal,Lu1.2,Leptossolos,722.563058612,21910.5474555,2.19105474555,Pinheiro bravo,722.563024619,21910.55143,3.0,0.0,0.0,0.0,"POLYGON ((-15028.500500000082 150536.72289999947, -15043.515100000426 150526.5178999994, -15093.606300000101 150511.11629999988, -15120.115500000305 150502.96570000052, -15132.745000000112 150499.42029999942, -15129.952399999835 150528.00159999914, -15113.415900000371 150571.6579, -15114.73890000023 150635.15809999965, -15117.384600000456 150660.29360000044, -15123.999200000428 150686.75200000033, -15162.36390000023 150721.80929999985, -15174.270200000145 150733.05409999937, -15167.606999999844 150759.81530000083, -15142.26900000032 150774.9330000002, -15071.611600000411 150730.67280000076, -15022.399100000039 150662.41029999964, -15033.511500000022 150583.03509999998, -15028.500500000082 150536.72289999947))"
370,1306,1,EcEc_2_3_2_Pv,1470,Castelo de Paiva,150875.253932,-15205.6971124,339.0,19.449,x,o,f,4,Marginal,Lu1.2,Leptossolos,940.382610151,46253.7995594,4.62537995594,Pinheiro bravo,940.382566494,46253.7892727,3.0,0.0,0.0,0.0,"POLYGON ((-14868.180399999954 150740.78779999912, -14903.478400000371 150679.16699999943, -14931.85059999954 150624.1458999999, -14985.221300000325 150566.1389000006, -15028.500500000082 150536.72289999947, -15033.511500000022 150583.03509999998, -15022.399100000039 150662.41029999964, -15071.611600000411 150730.67280000076, -15142.26900000032 150774.9330000002, -15118.606399999931 150789.05120000057, -15104.343500000425 150803.07330000028, -15093.935399999842 150813.30570000038, -15063.83980000019 150842.89379999973, -15004.985100000165 150877.20610000007, -14953.424700000323 150862.9542999994, -14917.70139999967 150833.5800999999, -14897.45110000018 150812.92229999974, -14878.401100000367 150793.48900000006, -14868.180399999954 150740.78779999912))"
946,871,1,EcEc_5_3_3_Pv,942,Castelo de Paiva,151010.745197,-15189.5730788,339.0,19.449,x,o,a,1,Moderada,Tc1.1,Antrossolos,1902.30343284,67904.9090077,6.79049090077,Eucalipto,1902.30339917,67904.9241005,2.9,0.0,0.0,0.0,"POLYGON ((-14876.588600000367 150955.8708999995, -14861.250900000334 150904.3953000009, -14814.02730000019 150855.63719999976, -14745.736999999732 150843.74420000054, -14659.808500000276 150805.81939999945, -14661.412299999967 150746.8219000008, -14661.408699999563 150746.8172999993, -14661.409599999897 150746.78470000066, -14741.209099999629 150748.94749999978, -14801.930700000376 150747.00290000066, -14868.180399999954 150740.78779999912, -14878.401100000367 150793.48900000006, -14897.45110000018 150812.92229999974, -14917.70139999967 150833.5800999999, -14953.424700000323 150862.9542999994, -15004.985100000165 150877.20610000007, -15063.83980000019 150842.89379999973, -15093.935399999842 150813.30570000038, -15104.343500000425 150803.07330000028, -15118.606399999931 150789.05120000057, -15142.26900000032 150774.9330000002, -15167.606999999844 150759.81530000083, -15180.316399999894 150801.52419999987, -15131.526300000027 150832.93590000086, -15109.170599999838 150856.70800000057, -15085.557799999602 150881.81689999998, -15082.538999999873 150885.3702000007, -15055.235999999568 150917.50870000012, -15107.383799999952 150924.55929999985, -15237.475100000389 150860.8638000004, -15292.212700000033 150885.5605999995, -15258.434399999678 150940.7745999992, -15186.306400000118 150980.7653000001, -15124.32620000001 150985.1129999999, -15063.539300000295 150982.2714000009, -15002.90479999967 150989.43469999917, -14954.112300000153 150958.36170000024, -14876.588600000367 150955.8708999995))"
948,873,1,EcEc_3_13_3_Pv,944,Castelo de Paiva,151005.175289,-15752.8014857,339.0,19.449,x,o,f,4,Marginal,Lu1.2,Leptossolos,2086.89265943,121953.648944,12.1953648944,Eucalipto,2086.89262211,121953.659672,2.9,0.0,0.0,0.0,"POLYGON ((-15512.541600000113 151075.32239999995, -15446.120600000024 151057.9985000007, -15386.318400000222 151060.9924999997, -15342.048399999738 151052.54240000062, -15262.501099999994 151072.9757000003, -15305.767599999905 150955.8685999997, -15371.819600000046 150895.17159999907, -15396.013299999759 150868.54759999923, -15415.5895999996 150847.00489999913, -15442.057599999942 150782.51689999923, -15453.302600000054 150729.67090000026, -15502.3479000004 150703.17380000092, -15546.476700000465 150717.19820000045, -15574.324900000356 150659.2904000003, -15572.423499999568 150612.19539999962, -15608.938299999572 150573.2111000009, -15674.26900000032 150578.66190000065, -15732.795099999756 150582.65369999968, -15724.642400000244 150641.1947000008, -15743.457000000402 150710.6992000006, -15707.818400000222 150769.19349999912, -15664.919499999844 150799.55890000053, -15616.653400000185 150821.20380000025, -15629.225200000219 150871.16359999962, -15643.835199999623 150923.25760000013, -15552.156600000337 150935.03189999983, -15532.699400000274 150993.7156000007, -15594.796600000001 151018.17420000024, -15653.280299999751 151048.16599999927, -15709.717199999839 151020.60050000064, -15692.48929999955 151073.51029999927, -15636.034799999557 151135.16630000062, -15560.071399999782 151100.22529999912, -15512.541600000113 151075.32239999995))"
949,874,1,EcEc_3_3_2_Pv,945,Castelo de Paiva,150718.959466,-15074.464505,444.0,18.0318,x,o,a,1,Moderada,Tc1.1,Antrossolos,1588.53065118,99702.5658812,9.97025658812,Eucalipto,1588.53065689,99702.5757911,2.9,0.0,0.0,0.0,"POLYGON ((-14661.409599999897 150746.78470000066, -14614.768299999647 150687.6367000006, -14600.248999999836 150627.1838000007, -14626.63879999984 150575.61390000023, -14677.858099999838 150536.23980000056, -14741.528400000185 150516.1104000006, -14793.881199999712 150494.60029999912, -14859.042899999768 150445.5429999996, -14905.041400000453 150452.5845999997, -14905.072100000456 150452.55849999934, -14965.743400000036 150472.42760000005, -15054.96750000026 150436.27500000037, -15099.837500000373 150409.3705000002, -15150.262199999765 150399.35510000028, -15241.803500000387 150474.78380000032, -15180.128200000152 150486.1185999997, -15132.745000000112 150499.42029999942, -15120.115500000305 150502.96570000052, -15093.606300000101 150511.11629999988, -15043.515100000426 150526.5178999994, -15028.500500000082 150536.72289999947, -14985.221300000325 150566.1389000006, -14931.85059999954 150624.1458999999, -14903.478400000371 150679.16699999943, -14868.180399999954 150740.78779999912, -14801.930700000376 150747.00290000066, -14741.209099999629 150748.94749999978, -14661.409599999897 150746.78470000066))"
950,875,1,EcPb_5_9_3_Pv,946,Castelo de Paiva,150686.693003,-16032.1157153,363.0,25.4249,x,o,f,4,Marginal,Lu1.2,Leptossolos,2443.74259309,130533.657005,13.0533657005,Eucalipto,2443.74255605,130533.669342,2.9,0.0,0.0,0.0,"POLYGON ((-15743.457000000402 150710.6992000006, -15724.642400000244 150641.1947000008, -15732.795099999756 150582.65369999968, -15674.26900000032 150578.66190000065, -15608.938299999572 150573.2111000009, -15572.423499999568 150612.19539999962, -15541.58449999988 150557.81479999982, -15487.163999999873 150537.2100000009, -15488.9458999997 150509.4104999993, -15543.488099999726 150452.77160000056, -15696.199000000022 150374.61649999954, -15734.602300000377 150337.19769999944, -15749.535899999551 150247.4338000007, -15767.589300000109 150233.20189999975, -15783.95920000039 150220.29710000008, -15807.473399999551 150260.0873000007, -15774.56240000017 150320.09970000014, -15767.587500000373 150372.8554999996, -15783.046500000171 150419.82729999907, -15825.654600000009 150454.88869999908, -15844.799100000411 150449.8150999993, -15865.6277999999 150414.89200000092, -15890.164200000465 150437.79260000028, -15897.054700000212 150444.22369999997, -15913.25299999956 150459.3421, -15893.464999999851 150473.73299999908, -15865.62789999973 150497.44219999947, -15895.790400000289 150524.42980000004, -15921.268299999647 150494.61800000072, -15943.41550000012 150470.45460000075, -15952.365600000136 150487.71869999915, -15970.499599999748 150483.69539999962, -15948.178000000305 150519.6673000008, -15943.41550000012 150537.1297999993, -15981.515599999577 150562.52979999967, -16005.328099999577 150583.1673000008, -16030.72819999978 150538.71729999967, -16067.240699999966 150527.6048000008, -16094.22829999961 150540.30480000004, -16118.929899999872 150561.08410000056, -16157.728400000371 150605.39240000024, -16095.815799999982 150664.13000000082, -16014.85319999978 150722.86759999953, -15985.389299999923 150728.12710000016, -15937.51649999991 150752.88770000078, -15913.953300000168 150706.48220000044, -15866.013399999589 150645.6093000006, -15846.291699999943 150690.49210000038, -15812.64159999974 150728.55140000023, -15773.269600000232 150747.87670000084, -15743.457000000402 150710.6992000006))"
951,876,1,EcEc_5_3_3_Pv,947,Castelo de Paiva,150745.04891,-15597.7906682,339.0,19.449,x,o,f,4,Marginal,Lu1.2,Leptossolos,2983.26869111,219581.270386,21.9581270386,Eucalipto,2983.26886996,219581.251981,2.9,0.0,0.0,0.0,"POLYGON ((-15767.589300000109 150233.20189999975, -15749.535899999551 150247.4338000007, -15742.368700000457 150290.51479999907, -15737.958800000139 150317.0225000009, -15734.602300000377 150337.19769999944, -15696.199000000022 150374.61649999954, -15543.488099999726 150452.77160000056, -15488.9458999997 150509.4104999993, -15487.163999999873 150537.2100000009, -15541.58449999988 150557.81479999982, -15572.423499999568 150612.19539999962, -15574.324900000356 150659.2904000003, -15546.476700000465 150717.19820000045, -15502.3479000004 150703.17380000092, -15453.302600000054 150729.67090000026, -15442.057599999942 150782.51689999923, -15415.5895999996 150847.00489999913, -15396.013299999759 150868.54759999923, -15371.819600000046 150895.17159999907, -15305.767599999905 150955.8685999997, -15281.795699999668 151017.90240000002, -15262.501099999994 151072.9757000003, -15200.642500000075 151033.71800000034, -15186.306400000118 150980.7653000001, -15258.434399999678 150940.7745999992, -15292.212700000033 150885.5605999995, -15237.475100000389 150860.8638000004, -15172.348799999803 150892.0945999995, -15107.383799999952 150924.55929999985, -15055.235999999568 150917.50870000012, -15082.538999999873 150885.3702000007, -15109.170599999838 150856.70800000057, -15131.526300000027 150832.93590000086, -15180.316399999894 150801.52419999987, -15167.606999999844 150759.81530000083, -15174.270200000145 150733.05409999937, -15162.36390000023 150721.80929999985, -15123.999200000428 150686.75200000033, -15117.384600000456 150660.29360000044, -15114.73890000023 150635.15809999965, -15113.415900000371 150571.6579, -15129.952399999835 150528.00159999914, -15132.745000000112 150499.42029999942, -15180.128200000152 150486.1185999997, -15241.803500000387 150474.78380000032, -15297.17119999975 150487.06629999913, -15339.51900000032 150431.19930000044, -15408.287700000219 150378.20309999958, -15462.234100000001 150359.65960000083, -15556.76919999998 150290.95460000075, -15600.779400000349 150260.37509999983, -15647.08160000015 150208.78119999915, -15684.123300000094 150191.58320000023, -15733.071299999952 150194.2291000001, -15767.589300000109 150233.20189999975))"
952,877,1,EcEc_5_3_2_Pv,948,Castelo de Paiva,150393.672127,-15488.3535419,444.0,18.0318,x,o,a,1,Moderada,Tc1.1,Antrossolos,2237.28096658,213320.190497,21.3320190497,Eucalipto,2237.28112762,213320.199217,2.9,0.0,0.0,0.0,"POLYGON ((-15241.803500000387 150474.78380000032, -15150.262199999765 150399.35510000028, -15099.837500000373 150409.3705000002, -15054.96750000026 150436.27500000037, -14965.743400000036 150472.42760000005, -14905.072100000456 150452.55849999934, -14956.60329999961 150408.70830000006, -14956.578599999659 150408.68989999965, -14956.60049999971 150408.67119999975, -14901.010300000198 150367.30460000038, -14843.806699999608 150352.87820000015, -14883.419499999844 150325.22580000013, -14914.872800000012 150293.86180000007, -14960.171799999662 150250.49819999933, -15024.824900000356 150195.69639999978, -15038.109899999574 150145.5770999994, -15102.182400000282 150137.10029999912, -15131.706000000238 150090.36170000024, -15131.906799999997 150090.26620000042, -15147.262099999934 150087.65210000053, -15162.715300000273 150085.0214000009, -15178.076999999583 150082.40640000068, -15194.080400000326 150079.68200000003, -15209.461199999787 150077.06379999965, -15225.383600000292 150074.3532999996, -15240.833800000139 150071.72330000065, -15252.904299999587 150069.6685000006, -15259.778800000437 150068.49829999916, -15268.65500000026 150066.98740000091, -15287.012699999847 150063.86250000075, -15299.310300000012 150061.7692000009, -15306.079800000414 150061.43229999952, -15325.17659999989 150060.48189999908, -15338.173399999738 150059.83520000055, -15343.250699999742 150061.9835000001, -15362.431200000457 150070.09919999912, -15363.031899999827 150070.35339999944, -15364.879800000228 150071.13529999927, -15367.567699999548 150070.47839999944, -15373.869199999608 150068.93840000033, -15379.41019999981 150067.5842000004, -15394.73080000002 150063.8401999995, -15394.977400000207 150063.7798999995, -15406.571499999613 150060.94639999978, -15409.628899999894 150060.19930000044, -15414.253800000064 150059.06900000013, -15414.881900000386 150058.91550000012, -15415.637299999595 150058.99530000053, -15427.216099999845 150060.2193, -15438.867300000042 150061.4508999996, -15445.23620000016 150062.12399999984, -15450.470900000073 150062.6774000004, -15463.234100000001 150064.0264999997, -15469.43200000003 150063.67640000023, -15481.515100000426 150062.99379999936, -15484.702800000086 150062.81369999982, -15492.447800000198 150062.37619999982, -15492.442099999636 150062.4606999997, -15492.59769999981 150062.45189999975, -15502.610999999568 150088.62790000066, -15528.27460000012 150088.30739999935, -15563.993400000036 150087.6458999999, -15575.89969999995 150080.36979999952, -15609.634100000374 150045.97399999946, -15625.509100000374 150069.78639999963, -15645.352900000289 150084.33860000037, -15643.368499999866 150093.59899999946, -15613.602900000289 150117.4115999993, -15626.832100000232 150121.3803000003, -15636.81240000017 150146.7095999997, -15655.01910000015 150153.21859999932, -15647.08160000015 150208.78119999915, -15600.779400000349 150260.37509999983, -15556.76919999998 150290.95460000075, -15462.234100000001 150359.65960000083, -15408.287700000219 150378.20309999958, -15339.51900000032 150431.19930000044, -15297.17119999975 150487.06629999913, -15241.803500000387 150474.78380000032))"
