x,y
-21390.5667,151120.3254
-21498.5169,151127.3104
-21575.5031,150965.7445
-21339.3842,151277.1744
-21517.9788,151276.5735
-21668.3252,150867.3497
-21292.8288,151312.63
-21599.8448,150911.7694
-21551.0807,150902.4461
-21344.1059,151327.3518
-21482.6418,151082.8602
-21473.1788,150617.2475
-21713.7642,150762.0334
-21860.2887,151040.9199
-21725.7867,150935.0528
-21520.7963,150934.0117
-21363.5791,151177.4755
-21429.8026,151043.7971
-21781.9688,150908.3507
-21475.9288,150862.355
-21234.9913,151318.7633
-21436.4801,150664.201
-21680.2783,150958.3362
-21236.2605,151347.2164
-21405.5672,151318.5296
-21629.8994,150677.3717
-21628.0156,151230.7839
-21446.5063,150822.7411
-21439.9394,150735.7223
-21456.1346,151295.7698
-21442.0133,150763.2036
-21572.6699,151241.3518
-21554.4218,150645.3277
-21796.8323,151055.2377
-21588.1789,150863.7788
-21460.6325,150909.4323
-21680.5247,150713.8662
-21719.1019,151169.7836
-21637.3684,150840.5633
-21631.5948,150994.3196
-21254.0414,151296.5383
-21746.8167,150901.0074
-21568.0948,150927.6444
-21788.0435,151121.4201
-21685.7686,150795.7677
-21314.3665,151237.8007
-21438.2554,150961.8513
-21848.5351,150965.3319
-21444.5418,151193.9855
-21476.4695,150982.6591
-21668.2362,151215.8056
