"Node1(x,y)","Node2(x,y)",edgelength,slope
"(-12679.2904, 149897.0259)","(-12616.792, 149854.4654)",75.6137961142798,22.6047
"(-12616.792, 149854.4654)","(-12654.1074, 149825.0589)",47.50980235076847,22.6047
"(-12654.1074, 149825.0589)","(-12663.3524, 149779.1373)",46.8429650167463,22.6047
"(-12663.3524, 149779.1373)","(-12702.0257, 149712.7972)",76.78953705356086,22.6047
"(-12702.0257, 149712.7972)","(-12613.7668, 149701.1041)",89.03011859376703,22.6047
"(-12613.7668, 149701.1041)","(-12644.1723, 149660.2385)",50.93615310964537,19.52865
"(-12644.1723, 149660.2385)","(-12701.9912, 149646.1998)",59.49882599598209,19.52865
"(-12701.9912, 149646.1998)","(-12753.1738, 149619.6595)",57.65454073054137,19.52865
"(-12753.1738, 149619.6595)","(-12812.989, 149612.7378)",60.214351129361,19.52865
"(-12812.989, 149612.7378)","(-12881.629, 149651.0458)",78.60631313068565,19.52865
"(-12881.629, 149651.0458)","(-12907.4463, 149616.1674)",43.393960015755894,19.52865
"(-12907.4463, 149616.1674)","(-12944.9321, 149593.9676)",43.56622914230842,19.52865
"(-12944.9321, 149593.9676)","(-12996.9513, 149548.6013)",69.0224481189239,19.52865
"(-12996.9513, 149548.6013)","(-13041.2464, 149595.8206)",64.74347979912466,19.867
"(-13041.2464, 149595.8206)","(-13005.1118, 149626.9282)",47.68010166641047,19.867
"(-13005.1118, 149626.9282)","(-12994.6258, 149635.9556)",13.836551115067211,19.867
"(-12994.6258, 149635.9556)","(-12968.2157, 149708.7283)",77.4167891823224,19.867
"(-12968.2157, 149708.7283)","(-12950.9103, 149805.8619)",98.66312947661977,19.867
"(-12950.9103, 149805.8619)","(-12949.5873, 149869.362)",63.51388060109856,19.867
"(-12949.5873, 149869.362)","(-12973.3999, 149894.4975)",34.62417188916223,19.867
"(-12973.3999, 149894.4975)","(-12955.4334, 149989.7248)",96.90734640645032,19.867
"(-12955.4334, 149989.7248)","(-12894.0195, 149977.6316)",62.59323125905881,19.867
"(-12894.0195, 149977.6316)","(-12836.8676, 149943.2089)",66.71777835704496,19.867
"(-12836.8676, 149943.2089)","(-12781.9468, 149917.3724)",60.69447260575084,19.867
"(-12781.9468, 149917.3724)","(-12753.3386, 149881.2855)",46.05098759906954,19.867
"(-12753.3386, 149881.2855)","(-12679.2904, 149897.0259)",75.70268235274227,19.867
"(-12236.7111, 149783.2646)","(-12307.7552, 149792.2812)",71.61398760277163,22.266350000000003
"(-12307.7552, 149792.2812)","(-12333.0546, 149746.4274)",52.37013094122513,22.266350000000003
"(-12333.0546, 149746.4274)","(-12373.9786, 149706.0468)",57.49231802909019,22.266350000000003
"(-12373.9786, 149706.0468)","(-12428.5149, 149685.8659)",58.150466399679395,22.266350000000003
"(-12428.5149, 149685.8659)","(-12475.2197, 149678.4765)",47.28574389179228,22.266350000000003
"(-12475.2197, 149678.4765)","(-12530.319, 149700.2495)",59.24522250351216,22.266350000000003
"(-12530.319, 149700.2495)","(-12613.7668, 149701.1041)",83.4521759213022,22.266350000000003
"(-12613.7668, 149701.1041)","(-12702.0257, 149712.7972)",80.11363098805244,22.6047
"(-12702.0257, 149712.7972)","(-12663.3524, 149779.1373)",50.23608065931091,22.6047
"(-12663.3524, 149779.1373)","(-12654.1074, 149825.0589)",56.67913136667659,22.6047
"(-12654.1074, 149825.0589)","(-12616.792, 149854.4654)",60.417247307777075,22.6047
"(-12616.792, 149854.4654)","(-12679.2904, 149897.0259)",50.92413880048521,25.3424
"(-12679.2904, 149897.0259)","(-12600.2304, 149909.9762)",27.236314138293956,25.3424
"(-12600.2304, 149909.9762)","(-12570.588, 149950.5347)",15.013706922680278,25.3424
"(-12570.588, 149950.5347)","(-12557.6948, 150005.7279)",57.72446262420031,25.3424
"(-12557.6948, 150005.7279)","(-12511.8752, 150045.1082)",61.64375904045536,25.3424
"(-12511.8752, 150045.1082)","(-12466.2576, 150067.7423)",73.02468099005944,25.3424
"(-12466.2576, 150067.7423)","(-12441.8256, 150079.7795)",54.458221111229584,25.3424
"(-12441.8256, 150079.7795)","(-12428.4106, 150086.5211)",86.58038496437496,25.3424
"(-12428.4106, 150086.5211)","(-12421.3344, 150029.232)",61.52687487937688,25.3424
"(-12421.3344, 150029.232)","(-12444.1652, 149971.972)",43.52107400109133,25.3424
"(-12444.1652, 149971.972)","(-12400.7105, 149913.2839)",54.382153151671446,25.3424
"(-12400.7105, 149913.2839)","(-12347.0157, 149922.3705)",53.69974937780431,25.3424
"(-12347.0157, 149922.3705)","(-12361.9234, 150007.6578)",67.25666895467609,25.3424
"(-12361.9234, 150007.6578)","(-12350.5413, 150068.1227)",46.508482116916475,25.3424
"(-12350.5413, 150068.1227)","(-12363.7899, 150109.5782)",47.8894220614512,25.3424
"(-12363.7899, 150109.5782)","(-12322.872, 150145.3992)",69.05771540132102,25.3424
"(-12322.872, 150145.3992)","(-12278.812, 150176.0974)",42.84468612663158,25.3424
"(-12278.812, 150176.0974)","(-12234.1752, 150226.4066)",72.07192155873014,25.3424
"(-12234.1752, 150226.4066)","(-12189.3461, 150214.0215)",56.44870242450859,25.3424
"(-12189.3461, 150214.0215)","(-12160.7984, 150175.5712)",63.79600056507726,25.3424
"(-12160.7984, 150175.5712)","(-12091.7517, 150174.3378)",85.94801800343748,25.3424
"(-12091.7517, 150174.3378)","(-12050.9465, 150187.3993)",63.46232462627752,25.3424
"(-12050.9465, 150187.3993)","(-12077.3416, 150120.3347)",61.16418569628277,25.3424
"(-12077.3416, 150120.3347)","(-12099.3901, 150068.3701)",43.69929924496782,25.3424
