x,y
-15263.8982,148931.9141
-14661.1219,148178.1707
-14770.0989,148418.4584
-14721.6097,148453.5341
-14650.5385,148117.3165
-14713.8936,148088.0191
-15210.5705,148742.7054
-14641.9268,148027.694
-14967.9638,148415.9268
-14966.4415,148747.213
-14848.3022,148272.1695
-14851.5779,148592.4116
-14849.9768,148401.8428
-15177.487,148856.5143
-15070.6558,148847.1705
-14665.2102,148045.6857
-14869.469,148302.8612
-15080.1456,148574.5093
-14804.7399,148534.0574
-14865.2356,148231.9527
-15235.9705,148782.393
-14939.425,148441.0799
-15196.2829,148696.6678
-15032.5334,148815.4494
-14900.1607,148176.9193
-14872.644,148140.9359
-14692.872,148359.4106
-14732.3003,148077.1355
-15270.8956,148841.1306
-14678.3198,148242.9938
-14894.4423,148666.1308
-15276.1616,148879.1615
-15029.5667,148495.5885
-15165.012,148911.1391
-14683.6115,148281.3584
-15003.4623,148459.6139
-15005.6558,148769.0851
-14889.7987,148383.053
-14917.1999,148420.4422
-14850.4189,148119.7691
-14785.3143,148120.2548
-14944.5097,148734.9806
-14760.1932,148496.496
-15270.2809,148924.0969
-15122.7372,148864.9845
-14904.2188,148376.249
-14907.1378,148238.9401
-14914.9774,148201.261
-15145.4805,148627.6196
-14971.175,148474.4174
-14704.7782,148389.8378
-14829.2997,148123.2211
-14923.444,148226.6611
-14745.1074,148096.1586
-14905.0742,148355.8064
-14951.1524,148395.8568
-15207.8484,148937.8369
-15174.8372,148653.9847
