variable,value,node_type_info,action,road_type,edge,period
C_node1node38_timber_t1,1.0,node1transit_node38source,C,timber,node1node38,1.0
C_node4node38_timber_t1,1.0,node4transit_node38source,C,timber,node4node38,1.0
C_node5node38_wide_t1,1.0,node5transit_node38source,C,wide,node5node38,1.0
C_node8node39_timber_t1,1.0,node8transit_node39source,C,timber,node8node39,1.0
C_node10node42_timber_t1,1.0,node10transit_node42source,C,timber,node10node42,1.0
C_node10node42_timber_t3,1.0,node10transit_node42source,C,timber,node10node42,3.0
C_node11node38_timber_t1,1.0,node11transit_node38source,C,timber,node11node38,1.0
C_node11node39_timber_t1,1.0,node11transit_node39source,C,timber,node11node39,1.0
C_node12node24_timber_t1,1.0,node12transit_node24exit,C,timber,node12node24,1.0
C_node12node38_timber_t1,1.0,node12transit_node38source,C,timber,node12node38,1.0
C_node12node39_wide_t1,1.0,node12transit_node39source,C,wide,node12node39,1.0
C_node16node42_timber_t1,1.0,node16transit_node42source,C,timber,node16node42,1.0
C_node16node42_timber_t3,1.0,node16transit_node42source,C,timber,node16node42,3.0
C_node17node42_timber_t1,1.0,node17transit_node42source,C,timber,node17node42,1.0
C_node17node42_timber_t3,1.0,node17transit_node42source,C,timber,node17node42,3.0
C_node19node42_timber_t1,1.0,node19exit_node42source,C,timber,node19node42,1.0
C_node19node42_timber_t3,1.0,node19exit_node42source,C,timber,node19node42,3.0
C_node19node42_timber_t5,1.0,node19exit_node42source,C,timber,node19node42,5.0
C_node24node38_timber_t1,1.0,node24exit_node38source,C,timber,node24node38,1.0
C_node25node38_timber_t1,1.0,node25exit_node38source,C,timber,node25node38,1.0
C_node32node42_timber_t1,1.0,node32exit_node42source,C,timber,node32node42,1.0
M_node1node38_timber_t2,1.0,node1transit_node38source,M,timber,node1node38,2.0
M_node1node38_timber_t3,1.0,node1transit_node38source,M,timber,node1node38,3.0
M_node1node38_timber_t4,1.0,node1transit_node38source,M,timber,node1node38,4.0
M_node4node38_timber_t2,1.0,node4transit_node38source,M,timber,node4node38,2.0
M_node4node38_timber_t3,1.0,node4transit_node38source,M,timber,node4node38,3.0
M_node4node38_timber_t4,1.0,node4transit_node38source,M,timber,node4node38,4.0
M_node5node38_wide_t2,1.0,node5transit_node38source,M,wide,node5node38,2.0
M_node5node38_wide_t3,1.0,node5transit_node38source,M,wide,node5node38,3.0
M_node5node38_wide_t4,1.0,node5transit_node38source,M,wide,node5node38,4.0
M_node5node38_wide_t5,1.0,node5transit_node38source,M,wide,node5node38,5.0
M_node8node39_timber_t2,1.0,node8transit_node39source,M,timber,node8node39,2.0
M_node8node39_timber_t3,1.0,node8transit_node39source,M,timber,node8node39,3.0
M_node8node39_timber_t4,1.0,node8transit_node39source,M,timber,node8node39,4.0
M_node8node39_timber_t5,1.0,node8transit_node39source,M,timber,node8node39,5.0
M_node11node38_timber_t2,1.0,node11transit_node38source,M,timber,node11node38,2.0
M_node11node38_timber_t3,1.0,node11transit_node38source,M,timber,node11node38,3.0
M_node11node38_timber_t4,1.0,node11transit_node38source,M,timber,node11node38,4.0
M_node11node39_timber_t2,1.0,node11transit_node39source,M,timber,node11node39,2.0
M_node11node39_wide_t4,1.0,node11transit_node39source,M,wide,node11node39,4.0
M_node11node39_wide_t5,1.0,node11transit_node39source,M,wide,node11node39,5.0
M_node12node24_timber_t2,1.0,node12transit_node24exit,M,timber,node12node24,2.0
M_node12node24_timber_t3,1.0,node12transit_node24exit,M,timber,node12node24,3.0
M_node12node24_timber_t4,1.0,node12transit_node24exit,M,timber,node12node24,4.0
M_node12node24_timber_t5,1.0,node12transit_node24exit,M,timber,node12node24,5.0
M_node12node38_timber_t2,1.0,node12transit_node38source,M,timber,node12node38,2.0
M_node12node38_timber_t3,1.0,node12transit_node38source,M,timber,node12node38,3.0
M_node12node38_timber_t4,1.0,node12transit_node38source,M,timber,node12node38,4.0
M_node12node39_wide_t2,1.0,node12transit_node39source,M,wide,node12node39,2.0
M_node12node39_wide_t3,1.0,node12transit_node39source,M,wide,node12node39,3.0
M_node12node39_wide_t4,1.0,node12transit_node39source,M,wide,node12node39,4.0
M_node12node39_wide_t5,1.0,node12transit_node39source,M,wide,node12node39,5.0
M_node24node38_timber_t2,1.0,node24exit_node38source,M,timber,node24node38,2.0
M_node24node38_timber_t3,1.0,node24exit_node38source,M,timber,node24node38,3.0
M_node24node38_timber_t4,1.0,node24exit_node38source,M,timber,node24node38,4.0
M_node25node38_timber_t2,1.0,node25exit_node38source,M,timber,node25node38,2.0
M_node25node38_timber_t3,1.0,node25exit_node38source,M,timber,node25node38,3.0
M_node25node38_timber_t4,1.0,node25exit_node38source,M,timber,node25node38,4.0
M_node32node42_timber_t2,1.0,node32exit_node42source,M,timber,node32node42,2.0
U_node1node38_t5,1.0,node1transit_node38source,U,,node1node38,5.0
U_node4node38_t5,1.0,node4transit_node38source,U,,node4node38,5.0
U_node11node38_t5,1.0,node11transit_node38source,U,,node11node38,5.0
U_node11node39_t3,1.0,node11transit_node39source,U,,node11node39,3.0
U_node12node38_t5,1.0,node12transit_node38source,U,,node12node38,5.0
U_node24node38_t5,1.0,node24exit_node38source,U,,node24node38,5.0
U_node25node38_t5,1.0,node25exit_node38source,U,,node25node38,5.0
flow_timber_node38node24_t1,1.0,node38source_node24exit,flow,timber,node38node24,1.0
flow_timber_node38node24_t2,1.0,node38source_node24exit,flow,timber,node38node24,2.0
flow_timber_node38node24_t3,1.0,node38source_node24exit,flow,timber,node38node24,3.0
flow_timber_node38node24_t4,1.0,node38source_node24exit,flow,timber,node38node24,4.0
flow_timber_node38node24_t5,1.0,node38source_node24exit,flow,timber,node38node24,5.0
flow_timber_node12node24_t1,1.0,node12transit_node24exit,flow,timber,node12node24,1.0
flow_timber_node12node24_t3,1.0,node12transit_node24exit,flow,timber,node12node24,3.0
flow_timber_node12node24_t4,1.0,node12transit_node24exit,flow,timber,node12node24,4.0
flow_timber_node12node24_t5,1.0,node12transit_node24exit,flow,timber,node12node24,5.0
flow_timber_node39node12_t1,1.0,node39source_node12transit,flow,timber,node39node12,1.0
flow_timber_node39node12_t3,1.0,node39source_node12transit,flow,timber,node39node12,3.0
flow_timber_node39node12_t4,1.0,node39source_node12transit,flow,timber,node39node12,4.0
flow_timber_node39node12_t5,1.0,node39source_node12transit,flow,timber,node39node12,5.0
flow_timber_node42node19_t1,1.0,node42source_node19exit,flow,timber,node42node19,1.0
flow_timber_node42node19_t3,1.0,node42source_node19exit,flow,timber,node42node19,3.0
flow_timber_node42node19_t5,1.0,node42source_node19exit,flow,timber,node42node19,5.0
flow_timber_node42node32_t2,1.0,node42source_node32exit,flow,timber,node42node32,2.0
